timestamp,algorithm,evacuated,deaths,deaths_floor_0,deaths_floor_1,evacuated_age_adults,evacuated_age_children,evacuated_age_elderly,evacuated_stafftype_civilian,evacuated_stafftype_staff,datetime
24,PSO SFM(Staff all evacuate),5,115,15,100,2,2,1,2,3,2025-01-01T00:00:24
24,PSO SFM(Staff all assist),4,116,17,100,3,1,0,4,0,2025-01-01T00:00:24
24,PSO SFM(Half Assist),7,113,14,100,4,2,1,4,3,2025-01-01T00:00:24
24,PSO SFM(Assist Mobile),8,112,14,100,4,3,1,4,4,2025-01-01T00:00:24
24,PSO SFM(Assist Elderly),6,114,14,100,1,3,2,2,4,2025-01-01T00:00:24
24,PSO SFM(Top Evac),7,113,15,100,4,2,1,4,3,2025-01-01T00:00:24
24,PSO SFM(Avoid Top),5,115,16,100,4,1,0,5,0,2025-01-01T00:00:24
24,PSO SFM(Zone Sweep),7,113,15,100,4,2,1,4,3,2025-01-01T00:00:24
24,MFO SFM,6,114,16,100,2,1,3,5,1,2025-01-01T00:00:24
24,ACO SFM,10,110,12,100,6,2,2,9,1,2025-01-01T00:00:24
25,Random,0,120,0,120,0,0,0,0,0,2025-01-01T00:00:25
25,PSO,4,116,10,106,3,1,0,0,4,2025-01-01T00:00:25
25,SFM,13,107,14,96,8,3,2,11,2,2025-01-01T00:00:25
25,PSO SFM(Staff all evacuate),7,113,18,97,3,2,2,3,4,2025-01-01T00:00:25
25,PSO SFM(Staff all assist),5,115,18,98,3,1,1,5,0,2025-01-01T00:00:25
25,PSO SFM(Half Assist),9,111,16,97,5,2,2,6,3,2025-01-01T00:00:25
25,PSO SFM(Assist Mobile),10,110,14,98,6,3,1,5,5,2025-01-01T00:00:25
25,PSO SFM(Assist Elderly),7,113,18,96,2,3,2,3,4,2025-01-01T00:00:25
25,PSO SFM(Top Evac),10,110,15,98,4,2,4,7,3,2025-01-01T00:00:25
25,PSO SFM(Avoid Top),5,115,17,98,4,1,0,5,0,2025-01-01T00:00:25
25,PSO SFM(Zone Sweep),8,112,14,99,4,2,2,5,3,2025-01-01T00:00:25
25,MFO SFM,8,112,16,98,2,2,4,7,1,2025-01-01T00:00:25
25,ACO SFM,10,110,13,97,6,2,2,9,1,2025-01-01T00:00:25
26,Random,0,120,5,115,0,0,0,0,0,2025-01-01T00:00:26
26,PSO,4,116,11,105,3,1,0,0,4,2025-01-01T00:00:26
26,SFM,14,106,11,96,9,3,2,12,2,2025-01-01T00:00:26
26,PSO SFM(Staff all evacuate),9,111,17,96,4,2,3,3,6,2025-01-01T00:00:26
26,PSO SFM(Staff all assist),9,111,19,96,5,2,2,9,0,2025-01-01T00:00:26
26,PSO SFM(Half Assist),9,111,15,96,5,2,2,6,3,2025-01-01T00:00:26
26,PSO SFM(Assist Mobile),11,109,14,96,7,3,1,5,6,2025-01-01T00:00:26
26,PSO SFM(Assist Elderly),8,112,17,96,3,3,2,3,5,2025-01-01T00:00:26
26,PSO SFM(Top Evac),11,109,14,96,5,2,4,8,3,2025-01-01T00:00:26
26,PSO SFM(Avoid Top),7,113,19,96,4,1,2,7,0,2025-01-01T00:00:26
26,PSO SFM(Zone Sweep),9,111,16,96,5,2,2,6,3,2025-01-01T00:00:26
26,MFO SFM,10,110,16,96,2,3,5,9,1,2025-01-01T00:00:26
26,ACO SFM,11,109,14,96,6,3,2,9,2,2025-01-01T00:00:26
27,Random,0,120,7,113,0,0,0,0,0,2025-01-01T00:00:27
27,PSO,6,114,12,104,5,1,0,0,6,2025-01-01T00:00:27
27,SFM,17,103,13,93,10,4,3,13,4,2025-01-01T00:00:27
27,PSO SFM(Staff all evacuate),12,108,18,93,6,3,3,5,7,2025-01-01T00:00:27
27,PSO SFM(Staff all assist),9,111,16,95,5,2,2,9,0,2025-01-01T00:00:27
27,PSO SFM(Half Assist),10,110,17,94,5,2,3,7,3,2025-01-01T00:00:27
27,PSO SFM(Assist Mobile),11,109,15,94,7,3,1,5,6,2025-01-01T00:00:27
27,PSO SFM(Assist Elderly),10,110,19,93,5,3,2,5,5,2025-01-01T00:00:27
27,PSO SFM(Top Evac),12,108,14,95,6,2,4,9,3,2025-01-01T00:00:27
27,PSO SFM(Avoid Top),7,113,18,95,4,1,2,7,0,2025-01-01T00:00:27
27,PSO SFM(Zone Sweep),11,109,16,95,6,2,3,8,3,2025-01-01T00:00:27
27,MFO SFM,10,110,16,94,2,3,5,9,1,2025-01-01T00:00:27
27,ACO SFM,11,109,15,94,6,3,2,9,2,2025-01-01T00:00:27
28,Random,0,120,8,112,0,0,0,0,0,2025-01-01T00:00:28
28,PSO,7,113,11,103,5,1,1,0,7,2025-01-01T00:00:28
28,SFM,19,101,11,92,10,5,4,15,4,2025-01-01T00:00:28
28,PSO SFM(Staff all evacuate),13,107,16,92,7,3,3,6,7,2025-01-01T00:00:28
28,PSO SFM(Staff all assist),9,111,18,93,5,2,2,9,0,2025-01-01T00:00:28
28,PSO SFM(Half Assist),10,110,17,93,5,2,3,7,3,2025-01-01T00:00:28
28,PSO SFM(Assist Mobile),14,106,17,92,8,3,3,8,6,2025-01-01T00:00:28
28,PSO SFM(Assist Elderly),13,107,18,92,7,4,2,7,6,2025-01-01T00:00:28
28,PSO SFM(Top Evac),13,107,16,92,6,3,4,10,3,2025-01-01T00:00:28
28,PSO SFM(Avoid Top),7,113,21,92,4,1,2,7,0,2025-01-01T00:00:28
28,PSO SFM(Zone Sweep),13,107,16,93,7,3,3,10,3,2025-01-01T00:00:28
28,MFO SFM,11,109,18,92,3,3,5,10,1,2025-01-01T00:00:28
28,ACO SFM,14,106,17,92,7,4,3,11,3,2025-01-01T00:00:28
29,Random,0,120,9,111,0,0,0,0,0,2025-01-01T00:00:29
29,PSO,7,113,11,102,5,1,1,0,7,2025-01-01T00:00:29
29,SFM,21,99,12,89,12,5,4,16,5,2025-01-01T00:00:29
29,PSO SFM(Staff all evacuate),14,106,18,89,7,3,4,7,7,2025-01-01T00:00:29
29,PSO SFM(Staff all assist),11,109,20,91,6,2,3,11,0,2025-01-01T00:00:29
29,PSO SFM(Half Assist),14,106,20,90,7,3,4,8,6,2025-01-01T00:00:29
29,PSO SFM(Assist Mobile),14,106,15,91,8,3,3,8,6,2025-01-01T00:00:29
29,PSO SFM(Assist Elderly),13,107,17,90,7,4,2,7,6,2025-01-01T00:00:29
29,PSO SFM(Top Evac),13,107,16,91,6,3,4,10,3,2025-01-01T00:00:29
29,PSO SFM(Avoid Top),9,111,22,91,6,1,2,9,0,2025-01-01T00:00:29
29,PSO SFM(Zone Sweep),16,104,16,91,9,3,4,12,4,2025-01-01T00:00:29
29,MFO SFM,12,108,19,90,3,3,6,11,1,2025-01-01T00:00:29
29,ACO SFM,15,105,16,90,7,4,4,12,3,2025-01-01T00:00:29
30,Random,0,120,9,111,0,0,0,0,0,2025-01-01T00:00:30
30,PSO,8,112,12,101,5,1,2,0,8,2025-01-01T00:00:30
30,SFM,22,98,11,88,12,5,5,17,5,2025-01-01T00:00:30
30,PSO SFM(Staff all evacuate),14,106,18,88,7,3,4,7,7,2025-01-01T00:00:30
30,PSO SFM(Staff all assist),13,107,20,89,7,3,3,13,0,2025-01-01T00:00:30
30,PSO SFM(Half Assist),15,105,17,89,7,4,4,9,6,2025-01-01T00:00:30
30,PSO SFM(Assist Mobile),15,105,18,88,8,4,3,9,6,2025-01-01T00:00:30
30,PSO SFM(Assist Elderly),14,106,19,88,7,4,3,8,6,2025-01-01T00:00:30
30,PSO SFM(Top Evac),15,105,19,88,7,3,5,12,3,2025-01-01T00:00:30
30,PSO SFM(Avoid Top),11,109,23,88,6,3,2,11,0,2025-01-01T00:00:30
30,PSO SFM(Zone Sweep),16,104,15,89,9,3,4,12,4,2025-01-01T00:00:30
30,MFO SFM,12,108,20,88,3,3,6,11,1,2025-01-01T00:00:30
30,ACO SFM,17,103,16,89,9,4,4,14,3,2025-01-01T00:00:30
31,Random,0,120,10,110,0,0,0,0,0,2025-01-01T00:00:31
31,PSO,9,111,12,100,6,1,2,0,9,2025-01-01T00:00:31
31,SFM,24,96,17,81,14,5,5,19,5,2025-01-01T00:00:31
31,PSO SFM(Staff all evacuate),14,106,21,85,7,3,4,7,7,2025-01-01T00:00:31
31,PSO SFM(Staff all assist),15,105,20,87,8,3,4,15,0,2025-01-01T00:00:31
31,PSO SFM(Half Assist),15,105,19,86,7,4,4,9,6,2025-01-01T00:00:31
31,PSO SFM(Assist Mobile),17,103,17,88,10,4,3,11,6,2025-01-01T00:00:31
31,PSO SFM(Assist Elderly),15,105,21,85,7,4,4,9,6,2025-01-01T00:00:31
31,PSO SFM(Top Evac),17,103,18,87,9,3,5,14,3,2025-01-01T00:00:31
31,PSO SFM(Avoid Top),12,108,21,88,7,3,2,12,0,2025-01-01T00:00:31
31,PSO SFM(Zone Sweep),18,102,16,88,10,3,5,14,4,2025-01-01T00:00:31
31,MFO SFM,14,106,20,88,4,4,6,12,2,2025-01-01T00:00:31
31,ACO SFM,18,102,18,85,9,5,4,15,3,2025-01-01T00:00:31
32,Random,0,120,10,110,0,0,0,0,0,2025-01-01T00:00:32
32,PSO,9,111,12,99,6,1,2,0,9,2025-01-01T00:00:32
32,SFM,26,94,15,81,15,6,5,20,6,2025-01-01T00:00:32
32,PSO SFM(Staff all evacuate),16,104,22,84,8,4,4,9,7,2025-01-01T00:00:32
32,PSO SFM(Staff all assist),18,102,20,85,10,4,4,18,0,2025-01-01T00:00:32
32,PSO SFM(Half Assist),17,103,20,85,8,4,5,11,6,2025-01-01T00:00:32
32,PSO SFM(Assist Mobile),19,101,18,85,11,5,3,12,7,2025-01-01T00:00:32
32,PSO SFM(Assist Elderly),16,104,21,84,8,4,4,10,6,2025-01-01T00:00:32
32,PSO SFM(Top Evac),19,101,19,84,11,3,5,15,4,2025-01-01T00:00:32
32,PSO SFM(Avoid Top),13,107,24,84,8,3,2,13,0,2025-01-01T00:00:32
32,PSO SFM(Zone Sweep),20,100,17,85,11,3,6,16,4,2025-01-01T00:00:32
32,MFO SFM,16,104,22,84,6,4,6,14,2,2025-01-01T00:00:32
32,ACO SFM,18,102,18,84,9,5,4,15,3,2025-01-01T00:00:32
33,Random,0,120,10,110,0,0,0,0,0,2025-01-01T00:00:33
33,PSO,9,111,13,98,6,1,2,0,9,2025-01-01T00:00:33
33,SFM,28,92,18,76,16,7,5,22,6,2025-01-01T00:00:33
33,PSO SFM(Staff all evacuate),16,104,22,82,8,4,4,9,7,2025-01-01T00:00:33
33,PSO SFM(Staff all assist),19,101,18,84,11,4,4,19,0,2025-01-01T00:00:33
33,PSO SFM(Half Assist),21,99,21,82,11,4,6,15,6,2025-01-01T00:00:33
33,PSO SFM(Assist Mobile),19,101,18,83,11,5,3,12,7,2025-01-01T00:00:33
33,PSO SFM(Assist Elderly),17,103,24,80,8,4,5,11,6,2025-01-01T00:00:33
33,PSO SFM(Top Evac),21,99,18,83,13,3,5,16,5,2025-01-01T00:00:33
33,PSO SFM(Avoid Top),14,106,26,81,9,3,2,14,0,2025-01-01T00:00:33
33,PSO SFM(Zone Sweep),21,99,20,80,11,4,6,16,5,2025-01-01T00:00:33
33,MFO SFM,18,102,24,80,7,5,6,15,3,2025-01-01T00:00:33
33,ACO SFM,19,101,22,80,9,5,5,16,3,2025-01-01T00:00:33
34,Random,0,120,11,109,0,0,0,0,0,2025-01-01T00:00:34
34,PSO,9,111,14,97,6,1,2,0,9,2025-01-01T00:00:34
34,SFM,30,90,16,76,17,7,6,24,6,2025-01-01T00:00:34
34,PSO SFM(Staff all evacuate),18,102,23,81,9,5,4,10,8,2025-01-01T00:00:34
34,PSO SFM(Staff all assist),20,100,19,82,12,4,4,20,0,2025-01-01T00:00:34
34,PSO SFM(Half Assist),21,99,18,81,11,4,6,15,6,2025-01-01T00:00:34
34,PSO SFM(Assist Mobile),20,100,19,82,11,6,3,13,7,2025-01-01T00:00:34
34,PSO SFM(Assist Elderly),18,102,24,79,9,4,5,12,6,2025-01-01T00:00:34
34,PSO SFM(Top Evac),23,97,19,80,13,4,6,17,6,2025-01-01T00:00:34
34,PSO SFM(Avoid Top),16,104,26,80,9,3,4,16,0,2025-01-01T00:00:34
34,PSO SFM(Zone Sweep),21,99,20,79,11,4,6,16,5,2025-01-01T00:00:34
34,MFO SFM,19,101,22,80,7,6,6,15,4,2025-01-01T00:00:34
34,ACO SFM,21,99,22,79,11,5,5,17,4,2025-01-01T00:00:34
35,Random,0,120,11,109,0,0,0,0,0,2025-01-01T00:00:35
35,PSO,11,109,18,93,7,1,3,0,11,2025-01-01T00:00:35
35,SFM,32,88,17,73,18,7,7,26,6,2025-01-01T00:00:35
35,PSO SFM(Staff all evacuate),20,100,24,78,10,5,5,12,8,2025-01-01T00:00:35
35,PSO SFM(Staff all assist),22,98,20,80,14,4,4,22,0,2025-01-01T00:00:35
35,PSO SFM(Half Assist),23,97,22,77,11,5,7,17,6,2025-01-01T00:00:35
35,PSO SFM(Assist Mobile),24,96,23,77,14,6,4,15,9,2025-01-01T00:00:35
35,PSO SFM(Assist Elderly),20,100,24,78,9,4,7,13,7,2025-01-01T00:00:35
35,PSO SFM(Top Evac),25,95,21,76,14,5,6,19,6,2025-01-01T00:00:35
35,PSO SFM(Avoid Top),17,103,28,76,10,3,4,17,0,2025-01-01T00:00:35
35,PSO SFM(Zone Sweep),24,96,23,76,12,5,7,19,5,2025-01-01T00:00:35
35,MFO SFM,19,101,27,74,7,6,6,15,4,2025-01-01T00:00:35
35,ACO SFM,23,97,26,73,13,5,5,19,4,2025-01-01T00:00:35
36,Random,0,120,13,107,0,0,0,0,0,2025-01-01T00:00:36
36,PSO,11,109,16,93,7,1,3,0,11,2025-01-01T00:00:36
36,SFM,32,88,16,72,18,7,7,26,6,2025-01-01T00:00:36
36,PSO SFM(Staff all evacuate),22,98,22,78,12,5,5,14,8,2025-01-01T00:00:36
36,PSO SFM(Staff all assist),22,98,20,78,14,4,4,22,0,2025-01-01T00:00:36
36,PSO SFM(Half Assist),23,97,21,76,11,5,7,17,6,2025-01-01T00:00:36
36,PSO SFM(Assist Mobile),25,95,19,77,15,6,4,16,9,2025-01-01T00:00:36
36,PSO SFM(Assist Elderly),21,99,25,75,10,4,7,14,7,2025-01-01T00:00:36
36,PSO SFM(Top Evac),25,95,20,75,14,5,6,19,6,2025-01-01T00:00:36
36,PSO SFM(Avoid Top),19,101,28,75,11,3,5,19,0,2025-01-01T00:00:36
36,PSO SFM(Zone Sweep),25,95,20,76,13,5,7,20,5,2025-01-01T00:00:36
36,MFO SFM,20,100,27,74,8,6,6,16,4,2025-01-01T00:00:36
36,ACO SFM,24,96,24,73,13,5,6,19,5,2025-01-01T00:00:36
37,Random,0,120,13,107,0,0,0,0,0,2025-01-01T00:00:37
37,PSO,12,108,18,91,8,1,3,0,12,2025-01-01T00:00:37
37,SFM,34,86,18,70,19,7,8,28,6,2025-01-01T00:00:37
37,PSO SFM(Staff all evacuate),23,97,23,75,12,5,6,15,8,2025-01-01T00:00:37
37,PSO SFM(Staff all assist),22,98,22,76,14,4,4,22,0,2025-01-01T00:00:37
37,PSO SFM(Half Assist),26,94,24,73,14,5,7,20,6,2025-01-01T00:00:37
37,PSO SFM(Assist Mobile),28,92,24,71,17,7,4,19,9,2025-01-01T00:00:37
37,PSO SFM(Assist Elderly),22,98,26,73,10,5,7,15,7,2025-01-01T00:00:37
37,PSO SFM(Top Evac),27,93,23,72,14,5,8,21,6,2025-01-01T00:00:37
37,PSO SFM(Avoid Top),20,100,31,70,11,3,6,20,0,2025-01-01T00:00:37
37,PSO SFM(Zone Sweep),25,95,22,73,13,5,7,20,5,2025-01-01T00:00:37
37,MFO SFM,20,100,30,70,8,6,6,16,4,2025-01-01T00:00:37
37,ACO SFM,26,94,33,63,15,5,6,21,5,2025-01-01T00:00:37
38,Random,0,120,13,107,0,0,0,0,0,2025-01-01T00:00:38
38,PSO,14,106,17,91,9,2,3,0,14,2025-01-01T00:00:38
38,SFM,35,85,17,69,20,7,8,29,6,2025-01-01T00:00:38
38,PSO SFM(Staff all evacuate),24,96,23,74,13,5,6,15,9,2025-01-01T00:00:38
38,PSO SFM(Staff all assist),24,96,24,74,15,4,5,24,0,2025-01-01T00:00:38
38,PSO SFM(Half Assist),27,93,23,71,15,5,7,21,6,2025-01-01T00:00:38
38,PSO SFM(Assist Mobile),30,90,21,71,19,7,4,20,10,2025-01-01T00:00:38
38,PSO SFM(Assist Elderly),25,95,26,72,12,5,8,18,7,2025-01-01T00:00:38
38,PSO SFM(Top Evac),29,91,22,71,15,5,9,23,6,2025-01-01T00:00:38
38,PSO SFM(Avoid Top),21,99,30,70,11,3,7,21,0,2025-01-01T00:00:38
38,PSO SFM(Zone Sweep),29,91,23,72,16,5,8,24,5,2025-01-01T00:00:38
38,MFO SFM,23,97,31,69,11,6,6,19,4,2025-01-01T00:00:38
38,ACO SFM,26,94,31,63,15,5,6,21,5,2025-01-01T00:00:38
39,Random,0,120,13,107,0,0,0,0,0,2025-01-01T00:00:39
39,PSO,17,103,16,90,12,2,3,0,17,2025-01-01T00:00:39
39,SFM,37,83,17,68,21,7,9,31,6,2025-01-01T00:00:39
39,PSO SFM(Staff all evacuate),26,94,26,70,13,5,8,17,9,2025-01-01T00:00:39
39,PSO SFM(Staff all assist),28,92,26,70,18,4,6,28,0,2025-01-01T00:00:39
39,PSO SFM(Half Assist),30,90,26,67,17,5,8,24,6,2025-01-01T00:00:39
39,PSO SFM(Assist Mobile),31,89,26,64,20,7,4,21,10,2025-01-01T00:00:39
39,PSO SFM(Assist Elderly),26,94,24,71,12,6,8,18,8,2025-01-01T00:00:39
39,PSO SFM(Top Evac),29,91,23,68,15,5,9,23,6,2025-01-01T00:00:39
39,PSO SFM(Avoid Top),22,98,34,65,11,3,8,22,0,2025-01-01T00:00:39
39,PSO SFM(Zone Sweep),29,91,22,69,16,5,8,24,5,2025-01-01T00:00:39
39,MFO SFM,24,96,29,68,12,6,6,20,4,2025-01-01T00:00:39
39,ACO SFM,27,93,34,60,15,5,7,22,5,2025-01-01T00:00:39
40,Random,0,120,13,107,0,0,0,0,0,2025-01-01T00:00:40
40,PSO,18,102,14,89,13,2,3,0,18,2025-01-01T00:00:40
40,SFM,38,82,16,67,21,7,10,31,7,2025-01-01T00:00:40
40,PSO SFM(Staff all evacuate),27,93,25,69,14,5,8,17,10,2025-01-01T00:00:40
40,PSO SFM(Staff all assist),31,89,22,70,20,4,7,31,0,2025-01-01T00:00:40
40,PSO SFM(Half Assist),32,88,23,67,19,5,8,26,6,2025-01-01T00:00:40
40,PSO SFM(Assist Mobile),31,89,26,63,20,7,4,21,10,2025-01-01T00:00:40
40,PSO SFM(Assist Elderly),28,92,26,68,14,6,8,18,10,2025-01-01T00:00:40
40,PSO SFM(Top Evac),31,89,24,67,17,5,9,25,6,2025-01-01T00:00:40
40,PSO SFM(Avoid Top),25,95,33,65,13,3,9,25,0,2025-01-01T00:00:40
40,PSO SFM(Zone Sweep),29,91,23,68,16,5,8,24,5,2025-01-01T00:00:40
40,MFO SFM,24,96,30,66,12,6,6,20,4,2025-01-01T00:00:40
40,ACO SFM,29,91,34,59,15,6,8,24,5,2025-01-01T00:00:40
41,Random,0,120,13,107,0,0,0,0,0,2025-01-01T00:00:41
41,PSO,20,100,18,84,13,3,4,0,20,2025-01-01T00:00:41
41,SFM,40,80,15,67,23,7,10,33,7,2025-01-01T00:00:41
41,PSO SFM(Staff all evacuate),28,92,26,67,15,5,8,18,10,2025-01-01T00:00:41
41,PSO SFM(Staff all assist),31,89,21,68,20,4,7,31,0,2025-01-01T00:00:41
41,PSO SFM(Half Assist),34,86,24,64,21,5,8,28,6,2025-01-01T00:00:41
41,PSO SFM(Assist Mobile),32,88,29,60,21,7,4,22,10,2025-01-01T00:00:41
41,PSO SFM(Assist Elderly),29,91,28,64,15,6,8,19,10,2025-01-01T00:00:41
41,PSO SFM(Top Evac),31,89,26,63,17,5,9,25,6,2025-01-01T00:00:41
41,PSO SFM(Avoid Top),25,95,33,62,13,3,9,25,0,2025-01-01T00:00:41
41,PSO SFM(Zone Sweep),34,86,26,65,19,6,9,28,6,2025-01-01T00:00:41
41,MFO SFM,26,94,30,66,13,6,7,21,5,2025-01-01T00:00:41
41,ACO SFM,31,89,33,58,17,6,8,26,5,2025-01-01T00:00:41
42,Random,0,120,13,107,0,0,0,0,0,2025-01-01T00:00:42
42,PSO,21,99,16,84,13,4,4,0,21,2025-01-01T00:00:42
42,SFM,42,78,14,66,25,7,10,35,7,2025-01-01T00:00:42
42,PSO SFM(Staff all evacuate),30,90,27,65,15,7,8,20,10,2025-01-01T00:00:42
42,PSO SFM(Staff all assist),32,88,23,66,20,4,8,32,0,2025-01-01T00:00:42
42,PSO SFM(Half Assist),35,85,23,63,21,5,9,29,6,2025-01-01T00:00:42
42,PSO SFM(Assist Mobile),33,87,29,59,21,7,5,23,10,2025-01-01T00:00:42
42,PSO SFM(Assist Elderly),30,90,27,64,15,6,9,19,11,2025-01-01T00:00:42
42,PSO SFM(Top Evac),34,86,27,62,19,5,10,28,6,2025-01-01T00:00:42
42,PSO SFM(Avoid Top),26,94,34,61,13,3,10,26,0,2025-01-01T00:00:42
42,PSO SFM(Zone Sweep),35,85,22,64,19,6,10,29,6,2025-01-01T00:00:42
42,MFO SFM,28,92,30,64,14,6,8,22,6,2025-01-01T00:00:42
42,ACO SFM,33,87,32,57,17,7,9,28,5,2025-01-01T00:00:42
43,Random,0,120,13,107,0,0,0,0,0,2025-01-01T00:00:43
43,PSO,23,97,18,81,14,5,4,0,23,2025-01-01T00:00:43
43,SFM,44,76,13,65,26,7,11,37,7,2025-01-01T00:00:43
43,PSO SFM(Staff all evacuate),30,90,27,63,15,7,8,20,10,2025-01-01T00:00:43
43,PSO SFM(Staff all assist),33,87,22,66,20,4,9,33,0,2025-01-01T00:00:43
43,PSO SFM(Half Assist),35,85,25,60,21,5,9,29,6,2025-01-01T00:00:43
43,PSO SFM(Assist Mobile),34,86,30,57,22,7,5,24,10,2025-01-01T00:00:43
43,PSO SFM(Assist Elderly),32,88,28,62,16,6,10,21,11,2025-01-01T00:00:43
43,PSO SFM(Top Evac),36,84,26,60,21,5,10,30,6,2025-01-01T00:00:43
43,PSO SFM(Avoid Top),28,92,35,59,15,3,10,28,0,2025-01-01T00:00:43
43,PSO SFM(Zone Sweep),37,83,24,61,20,6,11,31,6,2025-01-01T00:00:43
43,MFO SFM,30,90,28,64,14,6,10,24,6,2025-01-01T00:00:43
43,ACO SFM,34,86,31,56,18,7,9,29,5,2025-01-01T00:00:43
44,Random,0,120,13,107,0,0,0,0,0,2025-01-01T00:00:44
44,PSO,25,95,16,81,14,5,6,0,25,2025-01-01T00:00:44
44,SFM,46,74,11,65,27,7,12,39,7,2025-01-01T00:00:44
44,PSO SFM(Staff all evacuate),32,88,28,62,16,7,9,21,11,2025-01-01T00:00:44
44,PSO SFM(Staff all assist),34,86,24,63,20,4,10,34,0,2025-01-01T00:00:44
44,PSO SFM(Half Assist),36,84,26,59,21,5,10,30,6,2025-01-01T00:00:44
44,PSO SFM(Assist Mobile),37,83,30,56,24,7,6,27,10,2025-01-01T00:00:44
44,PSO SFM(Assist Elderly),32,88,28,60,16,6,10,21,11,2025-01-01T00:00:44
44,PSO SFM(Top Evac),37,83,26,58,21,6,10,31,6,2025-01-01T00:00:44
44,PSO SFM(Avoid Top),30,90,34,58,17,3,10,30,0,2025-01-01T00:00:44
44,PSO SFM(Zone Sweep),39,81,23,60,22,6,11,33,6,2025-01-01T00:00:44
44,MFO SFM,31,89,27,63,15,6,10,25,6,2025-01-01T00:00:44
44,ACO SFM,35,85,30,56,19,7,9,30,5,2025-01-01T00:00:44
45,Random,0,120,13,107,0,0,0,0,0,2025-01-01T00:00:45
45,PSO,28,92,16,79,17,5,6,0,28,2025-01-01T00:00:45
45,SFM,48,72,9,65,28,7,13,39,9,2025-01-01T00:00:45
45,PSO SFM(Staff all evacuate),33,87,27,61,17,7,9,22,11,2025-01-01T00:00:45
45,PSO SFM(Staff all assist),34,86,24,62,20,4,10,34,0,2025-01-01T00:00:45
45,PSO SFM(Half Assist),39,81,27,57,24,5,10,33,6,2025-01-01T00:00:45
45,PSO SFM(Assist Mobile),38,82,29,54,24,7,7,27,11,2025-01-01T00:00:45
45,PSO SFM(Assist Elderly),34,86,29,59,17,6,11,23,11,2025-01-01T00:00:45
45,PSO SFM(Top Evac),38,82,25,58,21,7,10,32,6,2025-01-01T00:00:45
45,PSO SFM(Avoid Top),30,90,34,56,17,3,10,30,0,2025-01-01T00:00:45
45,PSO SFM(Zone Sweep),40,80,23,58,23,6,11,34,6,2025-01-01T00:00:45
45,MFO SFM,32,88,27,62,16,6,10,26,6,2025-01-01T00:00:45
45,ACO SFM,35,85,30,55,19,7,9,30,5,2025-01-01T00:00:45
46,Random,0,120,13,107,0,0,0,0,0,2025-01-01T00:00:46
46,PSO,29,91,13,79,18,5,6,0,29,2025-01-01T00:00:46
46,SFM,48,72,7,65,28,7,13,39,9,2025-01-01T00:00:46
46,PSO SFM(Staff all evacuate),35,85,28,59,19,7,9,23,12,2025-01-01T00:00:46
46,PSO SFM(Staff all assist),37,83,27,59,22,4,11,37,0,2025-01-01T00:00:46
46,PSO SFM(Half Assist),40,80,25,56,24,5,11,34,6,2025-01-01T00:00:46
46,PSO SFM(Assist Mobile),39,81,29,53,25,7,7,28,11,2025-01-01T00:00:46
46,PSO SFM(Assist Elderly),37,83,29,57,19,6,12,25,12,2025-01-01T00:00:46
46,PSO SFM(Top Evac),41,79,26,56,23,7,11,35,6,2025-01-01T00:00:46
46,PSO SFM(Avoid Top),31,89,36,54,18,3,10,31,0,2025-01-01T00:00:46
46,PSO SFM(Zone Sweep),42,78,24,56,24,6,12,36,6,2025-01-01T00:00:46
46,MFO SFM,35,85,26,62,18,6,11,29,6,2025-01-01T00:00:46
46,ACO SFM,35,85,30,55,19,7,9,30,5,2025-01-01T00:00:46
47,Random,0,120,14,106,0,0,0,0,0,2025-01-01T00:00:47
47,PSO,29,91,14,77,18,5,6,0,29,2025-01-01T00:00:47
47,SFM,48,72,8,64,28,7,13,39,9,2025-01-01T00:00:47
47,PSO SFM(Staff all evacuate),36,84,27,58,19,8,9,24,12,2025-01-01T00:00:47
47,PSO SFM(Staff all assist),38,82,25,58,23,4,11,38,0,2025-01-01T00:00:47
47,PSO SFM(Half Assist),42,78,26,54,24,6,12,36,6,2025-01-01T00:00:47
47,PSO SFM(Assist Mobile),40,80,29,52,26,7,7,29,11,2025-01-01T00:00:47
47,PSO SFM(Assist Elderly),39,81,27,56,21,6,12,27,12,2025-01-01T00:00:47
47,PSO SFM(Top Evac),43,77,25,54,25,7,11,37,6,2025-01-01T00:00:47
47,PSO SFM(Avoid Top),34,86,36,53,20,3,11,34,0,2025-01-01T00:00:47
47,PSO SFM(Zone Sweep),43,77,22,56,25,6,12,37,6,2025-01-01T00:00:47
47,MFO SFM,38,82,23,62,20,6,12,31,7,2025-01-01T00:00:47
47,ACO SFM,38,82,30,55,22,7,9,33,5,2025-01-01T00:00:47
48,Random,0,120,14,106,0,0,0,0,0,2025-01-01T00:00:48
48,PSO,31,89,14,77,19,6,6,0,31,2025-01-01T00:00:48
48,SFM,49,71,8,64,29,7,13,40,9,2025-01-01T00:00:48
48,PSO SFM(Staff all evacuate),39,81,27,57,22,8,9,27,12,2025-01-01T00:00:48
48,PSO SFM(Staff all assist),40,80,26,56,24,5,11,40,0,2025-01-01T00:00:48
48,PSO SFM(Half Assist),43,77,25,53,25,6,12,37,6,2025-01-01T00:00:48
48,PSO SFM(Assist Mobile),42,78,30,50,28,7,7,31,11,2025-01-01T00:00:48
48,PSO SFM(Assist Elderly),40,80,26,55,21,6,13,28,12,2025-01-01T00:00:48
