timestamp,algorithm,evacuated,deaths,deaths_floor_0,evacuated_age_adults,evacuated_age_children,evacuated_age_elderly,evacuated_stafftype_civilian,evacuated_stafftype_staff,datetime
25,PSO SFM(Assist Mobile),45,75,77,20,6,19,35,10,2025-01-01T00:00:25
25,PSO SFM(Assist Elderly),44,76,77,20,3,21,33,11,2025-01-01T00:00:25
25,PSO SFM(Top Evac),43,77,78,23,4,16,43,0,2025-01-01T00:00:25
25,PSO SFM(Avoid Top),39,81,82,20,5,14,39,0,2025-01-01T00:00:25
25,PSO SFM(Zone Sweep),44,76,79,24,4,16,44,0,2025-01-01T00:00:25
25,MFO SFM,33,87,87,16,3,14,29,4,2025-01-01T00:00:25
25,ACO SFM,42,78,78,21,4,17,38,4,2025-01-01T00:00:25
26,Random,2,118,118,2,0,0,2,0,2025-01-01T00:00:26
26,PSO,70,50,53,36,11,23,0,70,2025-01-01T00:00:26
26,SFM,50,70,71,25,5,20,46,4,2025-01-01T00:00:26
26,PSO SFM(Staff all evacuate),39,81,82,19,3,17,29,10,2025-01-01T00:00:26
26,PSO SFM(Staff all assist),40,80,80,23,4,13,40,0,2025-01-01T00:00:26
26,PSO SFM(Half Assist),46,74,76,22,5,19,40,6,2025-01-01T00:00:26
26,PSO SFM(Assist Mobile),45,75,75,20,6,19,35,10,2025-01-01T00:00:26
26,PSO SFM(Assist Elderly),45,75,76,20,4,21,34,11,2025-01-01T00:00:26
26,PSO SFM(Top Evac),44,76,77,23,5,16,44,0,2025-01-01T00:00:26
26,PSO SFM(Avoid Top),42,78,81,22,6,14,42,0,2025-01-01T00:00:26
26,PSO SFM(Zone Sweep),46,74,76,25,5,16,46,0,2025-01-01T00:00:26
26,MFO SFM,33,87,87,16,3,14,29,4,2025-01-01T00:00:26
26,ACO SFM,43,77,78,22,4,17,39,4,2025-01-01T00:00:26
27,Random,2,118,118,2,0,0,2,0,2025-01-01T00:00:27
27,PSO,71,49,50,36,12,23,0,71,2025-01-01T00:00:27
27,SFM,52,68,70,27,5,20,48,4,2025-01-01T00:00:27
27,PSO SFM(Staff all evacuate),40,80,81,20,3,17,30,10,2025-01-01T00:00:27
27,PSO SFM(Staff all assist),42,78,80,24,5,13,42,0,2025-01-01T00:00:27
27,PSO SFM(Half Assist),48,72,74,23,5,20,41,7,2025-01-01T00:00:27
27,PSO SFM(Assist Mobile),48,72,75,21,7,20,36,12,2025-01-01T00:00:27
27,PSO SFM(Assist Elderly),47,73,75,21,4,22,36,11,2025-01-01T00:00:27
27,PSO SFM(Top Evac),45,75,76,23,6,16,45,0,2025-01-01T00:00:27
27,PSO SFM(Avoid Top),43,77,78,22,6,15,43,0,2025-01-01T00:00:27
27,PSO SFM(Zone Sweep),47,73,74,26,5,16,47,0,2025-01-01T00:00:27
27,MFO SFM,34,86,87,16,3,15,30,4,2025-01-01T00:00:27
27,ACO SFM,44,76,77,23,4,17,40,4,2025-01-01T00:00:27
28,Random,2,118,118,2,0,0,2,0,2025-01-01T00:00:28
28,PSO,72,48,49,37,12,23,0,72,2025-01-01T00:00:28
28,SFM,53,67,68,27,5,21,48,5,2025-01-01T00:00:28
28,PSO SFM(Staff all evacuate),41,79,80,20,3,18,31,10,2025-01-01T00:00:28
28,PSO SFM(Staff all assist),43,77,78,25,5,13,43,0,2025-01-01T00:00:28
28,PSO SFM(Half Assist),49,71,72,24,5,20,42,7,2025-01-01T00:00:28
28,PSO SFM(Assist Mobile),49,71,72,22,7,20,37,12,2025-01-01T00:00:28
28,PSO SFM(Assist Elderly),48,72,73,21,4,23,37,11,2025-01-01T00:00:28
28,PSO SFM(Top Evac),46,74,75,23,6,17,46,0,2025-01-01T00:00:28
28,PSO SFM(Avoid Top),45,75,77,23,6,16,45,0,2025-01-01T00:00:28
28,PSO SFM(Zone Sweep),47,73,73,26,5,16,47,0,2025-01-01T00:00:28
28,MFO SFM,34,86,86,16,3,15,30,4,2025-01-01T00:00:28
28,ACO SFM,45,75,76,24,4,17,41,4,2025-01-01T00:00:28
29,Random,4,116,118,3,0,1,4,0,2025-01-01T00:00:29
29,PSO,72,48,48,37,12,23,0,72,2025-01-01T00:00:29
29,SFM,54,66,67,28,5,21,49,5,2025-01-01T00:00:29
29,PSO SFM(Staff all evacuate),42,78,79,20,4,18,32,10,2025-01-01T00:00:29
29,PSO SFM(Staff all assist),44,76,77,25,5,14,44,0,2025-01-01T00:00:29
29,PSO SFM(Half Assist),50,70,71,25,5,20,43,7,2025-01-01T00:00:29
29,PSO SFM(Assist Mobile),50,70,71,22,7,21,38,12,2025-01-01T00:00:29
29,PSO SFM(Assist Elderly),50,70,72,22,4,24,38,12,2025-01-01T00:00:29
29,PSO SFM(Top Evac),46,74,74,23,6,17,46,0,2025-01-01T00:00:29
29,PSO SFM(Avoid Top),47,73,75,24,6,17,47,0,2025-01-01T00:00:29
29,PSO SFM(Zone Sweep),49,71,73,27,6,16,49,0,2025-01-01T00:00:29
29,MFO SFM,35,85,86,16,4,15,31,4,2025-01-01T00:00:29
29,ACO SFM,45,75,75,24,4,17,41,4,2025-01-01T00:00:29
30,Random,4,116,116,3,0,1,4,0,2025-01-01T00:00:30
30,PSO,76,44,48,39,13,24,0,76,2025-01-01T00:00:30
30,SFM,55,65,66,28,5,22,49,6,2025-01-01T00:00:30
30,PSO SFM(Staff all evacuate),42,78,78,20,4,18,32,10,2025-01-01T00:00:30
30,PSO SFM(Staff all assist),45,75,76,26,5,14,45,0,2025-01-01T00:00:30
30,PSO SFM(Half Assist),50,70,70,25,5,20,43,7,2025-01-01T00:00:30
30,PSO SFM(Assist Mobile),53,67,70,25,7,21,41,12,2025-01-01T00:00:30
30,PSO SFM(Assist Elderly),50,70,70,22,4,24,38,12,2025-01-01T00:00:30
30,PSO SFM(Top Evac),48,72,74,24,6,18,48,0,2025-01-01T00:00:30
30,PSO SFM(Avoid Top),49,71,73,26,6,17,49,0,2025-01-01T00:00:30
30,PSO SFM(Zone Sweep),50,70,71,28,6,16,50,0,2025-01-01T00:00:30
30,MFO SFM,36,84,85,17,4,15,32,4,2025-01-01T00:00:30
30,ACO SFM,46,74,75,24,4,18,42,4,2025-01-01T00:00:30
31,Random,4,116,116,3,0,1,4,0,2025-01-01T00:00:31
31,PSO,77,43,44,39,13,25,0,77,2025-01-01T00:00:31
31,SFM,55,65,65,28,5,22,49,6,2025-01-01T00:00:31
31,PSO SFM(Staff all evacuate),43,77,78,20,4,19,33,10,2025-01-01T00:00:31
31,PSO SFM(Staff all assist),47,73,75,26,5,16,47,0,2025-01-01T00:00:31
31,PSO SFM(Half Assist),52,68,70,26,5,21,45,7,2025-01-01T00:00:31
31,PSO SFM(Assist Mobile),55,65,67,27,7,21,43,12,2025-01-01T00:00:31
31,PSO SFM(Assist Elderly),52,68,70,22,5,25,39,13,2025-01-01T00:00:31
31,PSO SFM(Top Evac),48,72,72,24,6,18,48,0,2025-01-01T00:00:31
31,PSO SFM(Avoid Top),50,70,71,27,6,17,50,0,2025-01-01T00:00:31
31,PSO SFM(Zone Sweep),50,70,70,28,6,16,50,0,2025-01-01T00:00:31
31,MFO SFM,37,83,84,18,4,15,33,4,2025-01-01T00:00:31
31,ACO SFM,46,74,74,24,4,18,42,4,2025-01-01T00:00:31
32,Random,4,116,116,3,0,1,4,0,2025-01-01T00:00:32
32,PSO,78,42,43,40,13,25,0,78,2025-01-01T00:00:32
32,SFM,55,65,65,28,5,22,49,6,2025-01-01T00:00:32
32,PSO SFM(Staff all evacuate),44,76,77,20,5,19,34,10,2025-01-01T00:00:32
32,PSO SFM(Staff all assist),48,72,73,27,5,16,48,0,2025-01-01T00:00:32
32,PSO SFM(Half Assist),54,66,68,28,5,21,47,7,2025-01-01T00:00:32
32,PSO SFM(Assist Mobile),57,63,65,28,7,22,45,12,2025-01-01T00:00:32
32,PSO SFM(Assist Elderly),52,68,68,22,5,25,39,13,2025-01-01T00:00:32
32,PSO SFM(Top Evac),48,72,72,24,6,18,48,0,2025-01-01T00:00:32
32,PSO SFM(Avoid Top),52,68,70,27,6,19,51,1,2025-01-01T00:00:32
32,PSO SFM(Zone Sweep),52,68,70,29,6,17,52,0,2025-01-01T00:00:32
32,MFO SFM,38,82,83,18,4,16,34,4,2025-01-01T00:00:32
32,ACO SFM,46,74,74,24,4,18,42,4,2025-01-01T00:00:32
33,Random,4,116,116,3,0,1,4,0,2025-01-01T00:00:33
33,PSO,79,41,42,41,13,25,0,79,2025-01-01T00:00:33
33,SFM,55,65,65,28,5,22,49,6,2025-01-01T00:00:33
33,PSO SFM(Staff all evacuate),46,74,76,22,5,19,36,10,2025-01-01T00:00:33
33,PSO SFM(Staff all assist),48,72,72,27,5,16,48,0,2025-01-01T00:00:33
33,PSO SFM(Half Assist),54,66,66,28,5,21,47,7,2025-01-01T00:00:33
33,PSO SFM(Assist Mobile),57,63,63,28,7,22,45,12,2025-01-01T00:00:33
33,PSO SFM(Assist Elderly),54,66,68,23,5,26,41,13,2025-01-01T00:00:33
33,PSO SFM(Top Evac),49,71,72,24,6,19,49,0,2025-01-01T00:00:33
33,PSO SFM(Avoid Top),52,68,68,27,6,19,51,1,2025-01-01T00:00:33
33,PSO SFM(Zone Sweep),53,67,68,29,7,17,53,0,2025-01-01T00:00:33
33,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:33
33,ACO SFM,47,73,74,24,4,19,42,5,2025-01-01T00:00:33
34,Random,4,116,116,3,0,1,4,0,2025-01-01T00:00:34
34,PSO,79,41,41,41,13,25,0,79,2025-01-01T00:00:34
34,SFM,55,65,65,28,5,22,49,6,2025-01-01T00:00:34
34,PSO SFM(Staff all evacuate),47,73,74,23,5,19,37,10,2025-01-01T00:00:34
34,PSO SFM(Staff all assist),49,71,72,28,5,16,49,0,2025-01-01T00:00:34
34,PSO SFM(Half Assist),54,66,66,28,5,21,47,7,2025-01-01T00:00:34
34,PSO SFM(Assist Mobile),57,63,63,28,7,22,45,12,2025-01-01T00:00:34
34,PSO SFM(Assist Elderly),54,66,66,23,5,26,41,13,2025-01-01T00:00:34
34,PSO SFM(Top Evac),49,71,71,24,6,19,49,0,2025-01-01T00:00:34
34,PSO SFM(Avoid Top),53,67,68,28,6,19,52,1,2025-01-01T00:00:34
34,PSO SFM(Zone Sweep),54,66,67,30,7,17,54,0,2025-01-01T00:00:34
34,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:34
34,ACO SFM,47,73,73,24,4,19,42,5,2025-01-01T00:00:34
35,Random,4,116,116,3,0,1,4,0,2025-01-01T00:00:35
35,PSO,80,40,41,42,13,25,0,80,2025-01-01T00:00:35
35,SFM,57,63,65,29,5,23,51,6,2025-01-01T00:00:35
35,PSO SFM(Staff all evacuate),48,72,73,23,6,19,38,10,2025-01-01T00:00:35
35,PSO SFM(Staff all assist),50,70,71,29,5,16,50,0,2025-01-01T00:00:35
35,PSO SFM(Half Assist),54,66,66,28,5,21,47,7,2025-01-01T00:00:35
35,PSO SFM(Assist Mobile),58,62,63,28,7,23,46,12,2025-01-01T00:00:35
35,PSO SFM(Assist Elderly),54,66,66,23,5,26,41,13,2025-01-01T00:00:35
35,PSO SFM(Top Evac),49,71,71,24,6,19,49,0,2025-01-01T00:00:35
35,PSO SFM(Avoid Top),54,66,67,29,6,19,53,1,2025-01-01T00:00:35
35,PSO SFM(Zone Sweep),55,65,66,31,7,17,55,0,2025-01-01T00:00:35
35,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:35
35,ACO SFM,47,73,73,24,4,19,42,5,2025-01-01T00:00:35
36,Random,4,116,116,3,0,1,4,0,2025-01-01T00:00:36
36,PSO,83,37,40,44,13,26,0,83,2025-01-01T00:00:36
36,SFM,58,62,63,30,5,23,52,6,2025-01-01T00:00:36
36,PSO SFM(Staff all evacuate),49,71,72,23,6,20,39,10,2025-01-01T00:00:36
36,PSO SFM(Staff all assist),50,70,70,29,5,16,50,0,2025-01-01T00:00:36
36,PSO SFM(Half Assist),55,65,66,28,5,22,48,7,2025-01-01T00:00:36
36,PSO SFM(Assist Mobile),59,61,62,29,7,23,47,12,2025-01-01T00:00:36
36,PSO SFM(Assist Elderly),56,64,66,24,5,27,42,14,2025-01-01T00:00:36
36,PSO SFM(Top Evac),50,70,71,24,7,19,50,0,2025-01-01T00:00:36
36,PSO SFM(Avoid Top),55,65,66,29,6,20,54,1,2025-01-01T00:00:36
36,PSO SFM(Zone Sweep),56,64,65,31,7,18,56,0,2025-01-01T00:00:36
36,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:36
36,ACO SFM,47,73,73,24,4,19,42,5,2025-01-01T00:00:36
37,Random,4,116,116,3,0,1,4,0,2025-01-01T00:00:37
37,PSO,83,37,37,44,13,26,0,83,2025-01-01T00:00:37
37,SFM,58,62,62,30,5,23,52,6,2025-01-01T00:00:37
37,PSO SFM(Staff all evacuate),49,71,71,23,6,20,39,10,2025-01-01T00:00:37
37,PSO SFM(Staff all assist),50,70,70,29,5,16,50,0,2025-01-01T00:00:37
37,PSO SFM(Half Assist),55,65,65,28,5,22,48,7,2025-01-01T00:00:37
37,PSO SFM(Assist Mobile),60,60,61,30,7,23,48,12,2025-01-01T00:00:37
37,PSO SFM(Assist Elderly),58,62,64,24,6,28,44,14,2025-01-01T00:00:37
37,PSO SFM(Top Evac),51,69,70,25,7,19,51,0,2025-01-01T00:00:37
37,PSO SFM(Avoid Top),58,62,65,32,6,20,57,1,2025-01-01T00:00:37
37,PSO SFM(Zone Sweep),58,62,64,33,7,18,58,0,2025-01-01T00:00:37
37,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:37
37,ACO SFM,47,73,73,24,4,19,42,5,2025-01-01T00:00:37
38,Random,4,116,116,3,0,1,4,0,2025-01-01T00:00:38
38,PSO,84,36,37,44,14,26,0,84,2025-01-01T00:00:38
38,SFM,59,61,62,31,5,23,52,7,2025-01-01T00:00:38
38,PSO SFM(Staff all evacuate),49,71,71,23,6,20,39,10,2025-01-01T00:00:38
38,PSO SFM(Staff all assist),51,69,70,29,6,16,51,0,2025-01-01T00:00:38
38,PSO SFM(Half Assist),57,63,65,30,5,22,50,7,2025-01-01T00:00:38
38,PSO SFM(Assist Mobile),60,60,60,30,7,23,48,12,2025-01-01T00:00:38
38,PSO SFM(Assist Elderly),59,61,62,25,6,28,45,14,2025-01-01T00:00:38
38,PSO SFM(Top Evac),51,69,69,25,7,19,51,0,2025-01-01T00:00:38
38,PSO SFM(Avoid Top),58,62,62,32,6,20,57,1,2025-01-01T00:00:38
38,PSO SFM(Zone Sweep),58,62,62,33,7,18,58,0,2025-01-01T00:00:38
38,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:38
38,ACO SFM,47,73,73,24,4,19,42,5,2025-01-01T00:00:38
39,Random,4,116,116,3,0,1,4,0,2025-01-01T00:00:39
39,PSO,85,35,36,44,15,26,0,85,2025-01-01T00:00:39
39,SFM,59,61,61,31,5,23,52,7,2025-01-01T00:00:39
39,PSO SFM(Staff all evacuate),49,71,71,23,6,20,39,10,2025-01-01T00:00:39
39,PSO SFM(Staff all assist),52,68,69,29,6,17,52,0,2025-01-01T00:00:39
39,PSO SFM(Half Assist),58,62,63,31,5,22,51,7,2025-01-01T00:00:39
39,PSO SFM(Assist Mobile),61,59,60,31,7,23,49,12,2025-01-01T00:00:39
39,PSO SFM(Assist Elderly),62,58,61,27,6,29,48,14,2025-01-01T00:00:39
39,PSO SFM(Top Evac),53,67,69,26,7,20,53,0,2025-01-01T00:00:39
39,PSO SFM(Avoid Top),58,62,62,32,6,20,57,1,2025-01-01T00:00:39
39,PSO SFM(Zone Sweep),58,62,62,33,7,18,58,0,2025-01-01T00:00:39
39,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:39
39,ACO SFM,47,73,73,24,4,19,42,5,2025-01-01T00:00:39
40,Random,4,116,116,3,0,1,4,0,2025-01-01T00:00:40
40,PSO,85,35,35,44,15,26,0,85,2025-01-01T00:00:40
40,SFM,60,60,61,31,5,24,53,7,2025-01-01T00:00:40
40,PSO SFM(Staff all evacuate),51,69,71,25,6,20,41,10,2025-01-01T00:00:40
40,PSO SFM(Staff all assist),53,67,68,30,6,17,53,0,2025-01-01T00:00:40
40,PSO SFM(Half Assist),59,61,62,32,5,22,52,7,2025-01-01T00:00:40
40,PSO SFM(Assist Mobile),64,56,59,33,7,24,51,13,2025-01-01T00:00:40
40,PSO SFM(Assist Elderly),63,57,58,28,6,29,49,14,2025-01-01T00:00:40
40,PSO SFM(Top Evac),53,67,67,26,7,20,53,0,2025-01-01T00:00:40
40,PSO SFM(Avoid Top),58,62,62,32,6,20,57,1,2025-01-01T00:00:40
40,PSO SFM(Zone Sweep),59,61,62,33,8,18,59,0,2025-01-01T00:00:40
40,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:40
40,ACO SFM,48,72,73,25,4,19,43,5,2025-01-01T00:00:40
41,Random,5,115,116,4,0,1,5,0,2025-01-01T00:00:41
41,PSO,85,35,35,44,15,26,0,85,2025-01-01T00:00:41
41,SFM,60,60,60,31,5,24,53,7,2025-01-01T00:00:41
41,PSO SFM(Staff all evacuate),51,69,69,25,6,20,41,10,2025-01-01T00:00:41
41,PSO SFM(Staff all assist),53,67,67,30,6,17,53,0,2025-01-01T00:00:41
41,PSO SFM(Half Assist),60,60,61,33,5,22,53,7,2025-01-01T00:00:41
41,PSO SFM(Assist Mobile),64,56,56,33,7,24,51,13,2025-01-01T00:00:41
41,PSO SFM(Assist Elderly),64,56,57,29,6,29,50,14,2025-01-01T00:00:41
41,PSO SFM(Top Evac),54,66,67,27,7,20,54,0,2025-01-01T00:00:41
41,PSO SFM(Avoid Top),58,62,62,32,6,20,57,1,2025-01-01T00:00:41
41,PSO SFM(Zone Sweep),60,60,61,33,8,19,60,0,2025-01-01T00:00:41
41,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:41
41,ACO SFM,48,72,72,25,4,19,43,5,2025-01-01T00:00:41
42,Random,5,115,115,4,0,1,5,0,2025-01-01T00:00:42
42,PSO,86,34,35,44,15,27,0,86,2025-01-01T00:00:42
42,SFM,60,60,60,31,5,24,53,7,2025-01-01T00:00:42
42,PSO SFM(Staff all evacuate),54,66,69,27,7,20,43,11,2025-01-01T00:00:42
42,PSO SFM(Staff all assist),53,67,67,30,6,17,53,0,2025-01-01T00:00:42
42,PSO SFM(Half Assist),60,60,60,33,5,22,53,7,2025-01-01T00:00:42
42,PSO SFM(Assist Mobile),66,54,56,35,7,24,52,14,2025-01-01T00:00:42
42,PSO SFM(Assist Elderly),64,56,56,29,6,29,50,14,2025-01-01T00:00:42
42,PSO SFM(Top Evac),55,65,66,28,7,20,55,0,2025-01-01T00:00:42
42,PSO SFM(Avoid Top),59,61,62,33,6,20,58,1,2025-01-01T00:00:42
42,PSO SFM(Zone Sweep),60,60,60,33,8,19,60,0,2025-01-01T00:00:42
42,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:42
42,ACO SFM,48,72,72,25,4,19,43,5,2025-01-01T00:00:42
43,Random,5,115,115,4,0,1,5,0,2025-01-01T00:00:43
43,PSO,86,34,34,44,15,27,0,86,2025-01-01T00:00:43
43,SFM,60,60,60,31,5,24,53,7,2025-01-01T00:00:43
43,PSO SFM(Staff all evacuate),55,65,66,27,8,20,44,11,2025-01-01T00:00:43
43,PSO SFM(Staff all assist),53,67,67,30,6,17,53,0,2025-01-01T00:00:43
43,PSO SFM(Half Assist),61,59,60,33,5,23,54,7,2025-01-01T00:00:43
43,PSO SFM(Assist Mobile),67,53,54,36,7,24,53,14,2025-01-01T00:00:43
43,PSO SFM(Assist Elderly),65,55,56,30,6,29,51,14,2025-01-01T00:00:43
43,PSO SFM(Top Evac),56,64,65,29,7,20,56,0,2025-01-01T00:00:43
43,PSO SFM(Avoid Top),59,61,61,33,6,20,58,1,2025-01-01T00:00:43
43,PSO SFM(Zone Sweep),62,58,60,35,8,19,62,0,2025-01-01T00:00:43
43,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:43
43,ACO SFM,49,71,72,25,4,20,44,5,2025-01-01T00:00:43
44,Random,5,115,115,4,0,1,5,0,2025-01-01T00:00:44
44,PSO,86,34,34,44,15,27,0,86,2025-01-01T00:00:44
44,SFM,60,60,60,31,5,24,53,7,2025-01-01T00:00:44
44,PSO SFM(Staff all evacuate),56,64,65,28,8,20,45,11,2025-01-01T00:00:44
44,PSO SFM(Staff all assist),53,67,67,30,6,17,53,0,2025-01-01T00:00:44
44,PSO SFM(Half Assist),62,58,59,33,6,23,55,7,2025-01-01T00:00:44
44,PSO SFM(Assist Mobile),69,51,53,38,7,24,55,14,2025-01-01T00:00:44
44,PSO SFM(Assist Elderly),67,53,55,30,7,30,53,14,2025-01-01T00:00:44
44,PSO SFM(Top Evac),56,64,64,29,7,20,56,0,2025-01-01T00:00:44
44,PSO SFM(Avoid Top),59,61,61,33,6,20,58,1,2025-01-01T00:00:44
44,PSO SFM(Zone Sweep),64,56,58,37,8,19,64,0,2025-01-01T00:00:44
44,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:44
44,ACO SFM,49,71,71,25,4,20,44,5,2025-01-01T00:00:44
45,Random,5,115,115,4,0,1,5,0,2025-01-01T00:00:45
45,PSO,87,33,34,44,15,28,0,87,2025-01-01T00:00:45
45,SFM,60,60,60,31,5,24,53,7,2025-01-01T00:00:45
45,PSO SFM(Staff all evacuate),56,64,64,28,8,20,45,11,2025-01-01T00:00:45
45,PSO SFM(Staff all assist),53,67,67,30,6,17,53,0,2025-01-01T00:00:45
45,PSO SFM(Half Assist),63,57,58,33,6,24,56,7,2025-01-01T00:00:45
45,PSO SFM(Assist Mobile),70,50,51,39,7,24,56,14,2025-01-01T00:00:45
45,PSO SFM(Assist Elderly),69,51,53,32,7,30,55,14,2025-01-01T00:00:45
45,PSO SFM(Top Evac),56,64,64,29,7,20,56,0,2025-01-01T00:00:45
45,PSO SFM(Avoid Top),59,61,61,33,6,20,58,1,2025-01-01T00:00:45
45,PSO SFM(Zone Sweep),64,56,56,37,8,19,64,0,2025-01-01T00:00:45
45,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:45
45,ACO SFM,49,71,71,25,4,20,44,5,2025-01-01T00:00:45
46,Random,5,115,115,4,0,1,5,0,2025-01-01T00:00:46
46,PSO,87,33,33,44,15,28,0,87,2025-01-01T00:00:46
46,SFM,61,59,60,32,5,24,54,7,2025-01-01T00:00:46
46,PSO SFM(Staff all evacuate),57,63,64,29,8,20,46,11,2025-01-01T00:00:46
46,PSO SFM(Staff all assist),53,67,67,30,6,17,53,0,2025-01-01T00:00:46
46,PSO SFM(Half Assist),65,55,57,35,6,24,58,7,2025-01-01T00:00:46
46,PSO SFM(Assist Mobile),71,49,50,40,7,24,57,14,2025-01-01T00:00:46
46,PSO SFM(Assist Elderly),69,51,51,32,7,30,55,14,2025-01-01T00:00:46
46,PSO SFM(Top Evac),58,62,64,29,8,21,58,0,2025-01-01T00:00:46
46,PSO SFM(Avoid Top),59,61,61,33,6,20,58,1,2025-01-01T00:00:46
46,PSO SFM(Zone Sweep),65,55,56,37,8,20,65,0,2025-01-01T00:00:46
46,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:46
46,ACO SFM,49,71,71,25,4,20,44,5,2025-01-01T00:00:46
47,Random,6,114,115,5,0,1,5,1,2025-01-01T00:00:47
47,PSO,87,33,33,44,15,28,0,87,2025-01-01T00:00:47
47,SFM,62,58,59,33,5,24,55,7,2025-01-01T00:00:47
47,PSO SFM(Staff all evacuate),58,62,63,29,8,21,47,11,2025-01-01T00:00:47
47,PSO SFM(Staff all assist),55,65,67,31,7,17,55,0,2025-01-01T00:00:47
47,PSO SFM(Half Assist),65,55,55,35,6,24,58,7,2025-01-01T00:00:47
47,PSO SFM(Assist Mobile),71,49,49,40,7,24,57,14,2025-01-01T00:00:47
47,PSO SFM(Assist Elderly),70,50,51,32,7,31,56,14,2025-01-01T00:00:47
47,PSO SFM(Top Evac),59,61,62,30,8,21,59,0,2025-01-01T00:00:47
47,PSO SFM(Avoid Top),59,61,61,33,6,20,58,1,2025-01-01T00:00:47
47,PSO SFM(Zone Sweep),65,55,55,37,8,20,65,0,2025-01-01T00:00:47
47,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:47
47,ACO SFM,50,70,71,26,4,20,45,5,2025-01-01T00:00:47
48,Random,6,114,114,5,0,1,5,1,2025-01-01T00:00:48
48,PSO,87,33,33,44,15,28,0,87,2025-01-01T00:00:48
48,SFM,64,56,58,33,6,25,57,7,2025-01-01T00:00:48
48,PSO SFM(Staff all evacuate),58,62,62,29,8,21,47,11,2025-01-01T00:00:48
48,PSO SFM(Staff all assist),55,65,65,31,7,17,55,0,2025-01-01T00:00:48
48,PSO SFM(Half Assist),66,54,55,35,7,24,59,7,2025-01-01T00:00:48
48,PSO SFM(Assist Mobile),72,48,49,41,7,24,58,14,2025-01-01T00:00:48
48,PSO SFM(Assist Elderly),71,49,50,32,7,32,57,14,2025-01-01T00:00:48
48,PSO SFM(Top Evac),59,61,61,30,8,21,59,0,2025-01-01T00:00:48
48,PSO SFM(Avoid Top),59,61,61,33,6,20,58,1,2025-01-01T00:00:48
48,PSO SFM(Zone Sweep),67,53,55,38,9,20,67,0,2025-01-01T00:00:48
48,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:48
48,ACO SFM,52,68,70,28,4,20,47,5,2025-01-01T00:00:48
49,Random,6,114,114,5,0,1,5,1,2025-01-01T00:00:49
49,PSO,87,33,33,44,15,28,0,87,2025-01-01T00:00:49
49,SFM,64,56,56,33,6,25,57,7,2025-01-01T00:00:49
49,PSO SFM(Staff all evacuate),59,61,62,29,8,22,48,11,2025-01-01T00:00:49
49,PSO SFM(Staff all assist),57,63,65,33,7,17,57,0,2025-01-01T00:00:49
49,PSO SFM(Half Assist),69,51,54,35,7,27,62,7,2025-01-01T00:00:49
49,PSO SFM(Assist Mobile),72,48,48,41,7,24,58,14,2025-01-01T00:00:49
49,PSO SFM(Assist Elderly),73,47,49,33,7,33,59,14,2025-01-01T00:00:49
49,PSO SFM(Top Evac),62,58,61,30,8,24,60,2,2025-01-01T00:00:49
49,PSO SFM(Avoid Top),60,60,61,34,6,20,59,1,2025-01-01T00:00:49
49,PSO SFM(Zone Sweep),67,53,53,38,9,20,67,0,2025-01-01T00:00:49
49,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:49
49,ACO SFM,53,67,68,29,4,20,48,5,2025-01-01T00:00:49
50,Random,6,114,114,5,0,1,5,1,2025-01-01T00:00:50
50,PSO,87,33,33,44,15,28,0,87,2025-01-01T00:00:50
50,SFM,65,55,56,33,6,26,58,7,2025-01-01T00:00:50
50,PSO SFM(Staff all evacuate),60,60,61,29,8,23,49,11,2025-01-01T00:00:50
50,PSO SFM(Staff all assist),57,63,63,33,7,17,57,0,2025-01-01T00:00:50
50,PSO SFM(Half Assist),69,51,51,35,7,27,62,7,2025-01-01T00:00:50
50,PSO SFM(Assist Mobile),73,47,48,42,7,24,59,14,2025-01-01T00:00:50
50,PSO SFM(Assist Elderly),73,47,47,33,7,33,59,14,2025-01-01T00:00:50
50,PSO SFM(Top Evac),62,58,58,30,8,24,60,2,2025-01-01T00:00:50
50,PSO SFM(Avoid Top),61,59,60,35,6,20,60,1,2025-01-01T00:00:50
50,PSO SFM(Zone Sweep),68,52,53,38,9,21,67,1,2025-01-01T00:00:50
50,MFO SFM,38,82,82,18,4,16,34,4,2025-01-01T00:00:50
50,ACO SFM,53,67,67,29,4,20,48,5,2025-01-01T00:00:50
