timestamp,algorithm,evacuated,deaths,deaths_floor_0,deaths_floor_1,deaths_floor_2,evacuated_age_adults,evacuated_stafftype_civilian,evacuated_stafftype_staff,datetime
25,PSO SFM(Assist Mobile),24,96,30,44,23,24,19,5,2025-01-01T00:00:25
25,PSO SFM(Assist Elderly),24,96,31,44,23,24,19,5,2025-01-01T00:00:25
25,PSO SFM(Top Evac),26,94,31,41,24,26,20,6,2025-01-01T00:00:25
25,PSO SFM(Avoid Top),21,99,37,44,22,21,21,0,2025-01-01T00:00:25
25,PSO SFM(Zone Sweep),20,100,35,44,24,20,20,0,2025-01-01T00:00:25
25,MFO SFM,17,103,40,43,24,17,15,2,2025-01-01T00:00:25
25,ACO SFM,30,90,29,43,24,30,26,4,2025-01-01T00:00:25
26,Random,3,117,37,40,40,3,2,1,2025-01-01T00:00:26
26,PSO,35,85,15,46,27,35,0,35,2025-01-01T00:00:26
26,SFM,30,90,33,41,23,30,27,3,2025-01-01T00:00:26
26,PSO SFM(Staff all evacuate),20,100,34,43,24,20,15,5,2025-01-01T00:00:26
26,PSO SFM(Staff all assist),22,98,36,42,25,22,22,0,2025-01-01T00:00:26
26,PSO SFM(Half Assist),25,95,35,43,22,25,21,4,2025-01-01T00:00:26
26,PSO SFM(Assist Mobile),25,95,32,43,22,25,20,5,2025-01-01T00:00:26
26,PSO SFM(Assist Elderly),26,94,33,43,22,26,21,5,2025-01-01T00:00:26
26,PSO SFM(Top Evac),28,92,31,43,22,28,22,6,2025-01-01T00:00:26
26,PSO SFM(Avoid Top),23,97,35,44,22,23,23,0,2025-01-01T00:00:26
26,PSO SFM(Zone Sweep),23,97,34,46,22,23,23,0,2025-01-01T00:00:26
26,MFO SFM,18,102,40,43,23,18,16,2,2025-01-01T00:00:26
26,ACO SFM,32,88,28,43,23,32,28,4,2025-01-01T00:00:26
27,Random,3,117,37,40,40,3,2,1,2025-01-01T00:00:27
27,PSO,36,84,14,47,26,36,0,36,2025-01-01T00:00:27
27,SFM,30,90,31,40,23,30,27,3,2025-01-01T00:00:27
27,PSO SFM(Staff all evacuate),20,100,34,43,24,20,15,5,2025-01-01T00:00:27
27,PSO SFM(Staff all assist),22,98,34,42,25,22,22,0,2025-01-01T00:00:27
27,PSO SFM(Half Assist),27,93,34,42,22,27,23,4,2025-01-01T00:00:27
27,PSO SFM(Assist Mobile),27,93,34,42,21,27,21,6,2025-01-01T00:00:27
27,PSO SFM(Assist Elderly),27,93,33,41,22,27,22,5,2025-01-01T00:00:27
27,PSO SFM(Top Evac),30,90,31,43,21,30,24,6,2025-01-01T00:00:27
27,PSO SFM(Avoid Top),25,95,34,44,22,25,25,0,2025-01-01T00:00:27
27,PSO SFM(Zone Sweep),24,96,34,45,22,24,24,0,2025-01-01T00:00:27
27,MFO SFM,18,102,40,43,23,18,16,2,2025-01-01T00:00:27
27,ACO SFM,34,86,29,41,23,34,30,4,2025-01-01T00:00:27
28,Random,3,117,38,41,38,3,2,1,2025-01-01T00:00:28
28,PSO,36,84,14,47,26,36,0,36,2025-01-01T00:00:28
28,SFM,31,89,31,40,22,31,28,3,2025-01-01T00:00:28
28,PSO SFM(Staff all evacuate),22,98,35,44,22,22,17,5,2025-01-01T00:00:28
28,PSO SFM(Staff all assist),25,95,33,43,23,25,25,0,2025-01-01T00:00:28
28,PSO SFM(Half Assist),29,91,35,41,21,29,25,4,2025-01-01T00:00:28
28,PSO SFM(Assist Mobile),29,91,33,42,21,29,23,6,2025-01-01T00:00:28
28,PSO SFM(Assist Elderly),28,92,33,43,20,28,23,5,2025-01-01T00:00:28
28,PSO SFM(Top Evac),32,88,30,43,21,32,26,6,2025-01-01T00:00:28
28,PSO SFM(Avoid Top),26,94,36,42,21,26,26,0,2025-01-01T00:00:28
28,PSO SFM(Zone Sweep),26,94,33,45,22,26,26,0,2025-01-01T00:00:28
28,MFO SFM,18,102,37,44,22,18,16,2,2025-01-01T00:00:28
28,ACO SFM,34,86,26,42,22,34,30,4,2025-01-01T00:00:28
29,Random,3,117,38,42,37,3,2,1,2025-01-01T00:00:29
29,PSO,36,84,12,47,26,36,0,36,2025-01-01T00:00:29
29,SFM,33,87,28,40,22,33,30,3,2025-01-01T00:00:29
29,PSO SFM(Staff all evacuate),23,97,36,42,22,23,18,5,2025-01-01T00:00:29
29,PSO SFM(Staff all assist),25,95,33,43,22,25,25,0,2025-01-01T00:00:29
29,PSO SFM(Half Assist),30,90,34,41,20,30,26,4,2025-01-01T00:00:29
29,PSO SFM(Assist Mobile),29,91,34,41,20,29,23,6,2025-01-01T00:00:29
29,PSO SFM(Assist Elderly),29,91,32,43,19,29,24,5,2025-01-01T00:00:29
29,PSO SFM(Top Evac),32,88,31,40,21,32,26,6,2025-01-01T00:00:29
29,PSO SFM(Avoid Top),27,93,34,43,20,27,27,0,2025-01-01T00:00:29
29,PSO SFM(Zone Sweep),27,93,32,43,22,27,27,0,2025-01-01T00:00:29
29,MFO SFM,20,100,36,45,21,20,18,2,2025-01-01T00:00:29
29,ACO SFM,36,84,26,40,22,36,32,4,2025-01-01T00:00:29
30,Random,3,117,38,44,35,3,2,1,2025-01-01T00:00:30
30,PSO,37,83,13,45,26,37,0,37,2025-01-01T00:00:30
30,SFM,34,86,29,40,21,34,31,3,2025-01-01T00:00:30
30,PSO SFM(Staff all evacuate),25,95,36,42,22,25,20,5,2025-01-01T00:00:30
30,PSO SFM(Staff all assist),25,95,34,42,22,25,25,0,2025-01-01T00:00:30
30,PSO SFM(Half Assist),30,90,32,42,19,30,26,4,2025-01-01T00:00:30
30,PSO SFM(Assist Mobile),31,89,33,42,18,31,25,6,2025-01-01T00:00:30
30,PSO SFM(Assist Elderly),32,88,33,42,18,32,26,6,2025-01-01T00:00:30
30,PSO SFM(Top Evac),35,85,30,39,21,35,29,6,2025-01-01T00:00:30
30,PSO SFM(Avoid Top),28,92,33,43,19,28,28,0,2025-01-01T00:00:30
30,PSO SFM(Zone Sweep),28,92,31,44,21,28,28,0,2025-01-01T00:00:30
30,MFO SFM,21,99,36,45,21,21,19,2,2025-01-01T00:00:30
30,ACO SFM,36,84,24,40,22,36,32,4,2025-01-01T00:00:30
31,Random,3,117,38,44,35,3,2,1,2025-01-01T00:00:31
31,PSO,37,83,13,45,26,37,0,37,2025-01-01T00:00:31
31,SFM,38,82,28,40,21,38,35,3,2025-01-01T00:00:31
31,PSO SFM(Staff all evacuate),25,95,36,40,22,25,20,5,2025-01-01T00:00:31
31,PSO SFM(Staff all assist),27,93,31,42,22,27,27,0,2025-01-01T00:00:31
31,PSO SFM(Half Assist),32,88,30,43,18,32,28,4,2025-01-01T00:00:31
31,PSO SFM(Assist Mobile),32,88,31,42,18,32,26,6,2025-01-01T00:00:31
31,PSO SFM(Assist Elderly),32,88,33,41,18,32,26,6,2025-01-01T00:00:31
31,PSO SFM(Top Evac),37,83,28,40,20,37,31,6,2025-01-01T00:00:31
31,PSO SFM(Avoid Top),29,91,33,43,18,29,29,0,2025-01-01T00:00:31
31,PSO SFM(Zone Sweep),29,91,31,43,20,29,29,0,2025-01-01T00:00:31
31,MFO SFM,22,98,36,46,20,22,20,2,2025-01-01T00:00:31
31,ACO SFM,36,84,25,40,21,36,32,4,2025-01-01T00:00:31
32,Random,3,117,38,44,35,3,2,1,2025-01-01T00:00:32
32,PSO,39,81,13,45,26,39,0,39,2025-01-01T00:00:32
32,SFM,38,82,26,40,21,38,35,3,2025-01-01T00:00:32
32,PSO SFM(Staff all evacuate),26,94,35,41,21,26,21,5,2025-01-01T00:00:32
32,PSO SFM(Staff all assist),28,92,32,41,22,28,28,0,2025-01-01T00:00:32
32,PSO SFM(Half Assist),33,87,30,42,18,33,29,4,2025-01-01T00:00:32
32,PSO SFM(Assist Mobile),33,87,32,41,18,33,27,6,2025-01-01T00:00:32
32,PSO SFM(Assist Elderly),35,85,32,41,18,35,28,7,2025-01-01T00:00:32
32,PSO SFM(Top Evac),37,83,29,40,19,37,31,6,2025-01-01T00:00:32
32,PSO SFM(Avoid Top),30,90,33,42,18,30,30,0,2025-01-01T00:00:32
32,PSO SFM(Zone Sweep),30,90,30,43,20,30,30,0,2025-01-01T00:00:32
32,MFO SFM,22,98,35,45,20,22,20,2,2025-01-01T00:00:32
32,ACO SFM,38,82,24,39,21,38,34,4,2025-01-01T00:00:32
33,Random,3,117,38,44,35,3,2,1,2025-01-01T00:00:33
33,PSO,39,81,12,45,26,39,0,39,2025-01-01T00:00:33
33,SFM,39,81,25,40,21,39,35,4,2025-01-01T00:00:33
33,PSO SFM(Staff all evacuate),26,94,34,40,21,26,21,5,2025-01-01T00:00:33
33,PSO SFM(Staff all assist),28,92,33,42,20,28,28,0,2025-01-01T00:00:33
33,PSO SFM(Half Assist),34,86,30,42,18,34,30,4,2025-01-01T00:00:33
33,PSO SFM(Assist Mobile),35,85,30,41,18,35,29,6,2025-01-01T00:00:33
33,PSO SFM(Assist Elderly),36,84,29,43,16,36,29,7,2025-01-01T00:00:33
33,PSO SFM(Top Evac),38,82,27,40,18,38,32,6,2025-01-01T00:00:33
33,PSO SFM(Avoid Top),32,88,32,43,17,32,32,0,2025-01-01T00:00:33
33,PSO SFM(Zone Sweep),32,88,31,42,19,32,31,1,2025-01-01T00:00:33
33,MFO SFM,23,97,35,44,20,23,20,3,2025-01-01T00:00:33
33,ACO SFM,38,82,24,40,20,38,34,4,2025-01-01T00:00:33
34,Random,3,117,38,44,35,3,2,1,2025-01-01T00:00:34
34,PSO,39,81,12,46,25,39,0,39,2025-01-01T00:00:34
34,SFM,40,80,21,40,21,40,36,4,2025-01-01T00:00:34
34,PSO SFM(Staff all evacuate),27,93,34,40,21,27,22,5,2025-01-01T00:00:34
34,PSO SFM(Staff all assist),28,92,32,41,20,28,28,0,2025-01-01T00:00:34
34,PSO SFM(Half Assist),34,86,28,43,17,34,30,4,2025-01-01T00:00:34
34,PSO SFM(Assist Mobile),37,83,29,41,18,37,31,6,2025-01-01T00:00:34
34,PSO SFM(Assist Elderly),40,80,30,42,16,40,33,7,2025-01-01T00:00:34
34,PSO SFM(Top Evac),40,80,26,39,18,40,33,7,2025-01-01T00:00:34
34,PSO SFM(Avoid Top),35,85,31,43,17,35,35,0,2025-01-01T00:00:34
34,PSO SFM(Zone Sweep),33,87,30,43,18,33,32,1,2025-01-01T00:00:34
34,MFO SFM,23,97,34,44,20,23,20,3,2025-01-01T00:00:34
34,ACO SFM,39,81,24,40,20,39,34,5,2025-01-01T00:00:34
35,Random,3,117,38,44,35,3,2,1,2025-01-01T00:00:35
35,PSO,39,81,11,45,25,39,0,39,2025-01-01T00:00:35
35,SFM,41,79,21,40,21,41,37,4,2025-01-01T00:00:35
35,PSO SFM(Staff all evacuate),30,90,35,38,21,30,25,5,2025-01-01T00:00:35
35,PSO SFM(Staff all assist),31,89,31,42,19,31,31,0,2025-01-01T00:00:35
35,PSO SFM(Half Assist),36,84,28,42,17,36,32,4,2025-01-01T00:00:35
35,PSO SFM(Assist Mobile),39,81,29,42,16,39,33,6,2025-01-01T00:00:35
35,PSO SFM(Assist Elderly),41,79,28,41,16,41,34,7,2025-01-01T00:00:35
35,PSO SFM(Top Evac),43,77,27,38,18,43,36,7,2025-01-01T00:00:35
35,PSO SFM(Avoid Top),35,85,31,42,17,35,35,0,2025-01-01T00:00:35
35,PSO SFM(Zone Sweep),34,86,30,42,18,34,33,1,2025-01-01T00:00:35
35,MFO SFM,23,97,34,44,20,23,20,3,2025-01-01T00:00:35
35,ACO SFM,41,79,22,40,20,41,36,5,2025-01-01T00:00:35
36,Random,3,117,38,44,35,3,2,1,2025-01-01T00:00:36
36,PSO,39,81,11,45,25,39,0,39,2025-01-01T00:00:36
36,SFM,41,79,20,42,19,41,37,4,2025-01-01T00:00:36
36,PSO SFM(Staff all evacuate),32,88,35,40,19,32,26,6,2025-01-01T00:00:36
36,PSO SFM(Staff all assist),34,86,32,41,19,34,34,0,2025-01-01T00:00:36
36,PSO SFM(Half Assist),38,82,27,42,17,38,34,4,2025-01-01T00:00:36
36,PSO SFM(Assist Mobile),41,79,27,42,16,41,34,7,2025-01-01T00:00:36
36,PSO SFM(Assist Elderly),41,79,28,41,15,41,34,7,2025-01-01T00:00:36
36,PSO SFM(Top Evac),43,77,26,38,18,43,36,7,2025-01-01T00:00:36
36,PSO SFM(Avoid Top),35,85,29,42,17,35,35,0,2025-01-01T00:00:36
36,PSO SFM(Zone Sweep),35,85,28,42,18,35,34,1,2025-01-01T00:00:36
36,MFO SFM,23,97,33,44,20,23,20,3,2025-01-01T00:00:36
36,ACO SFM,41,79,22,40,20,41,36,5,2025-01-01T00:00:36
37,Random,3,117,38,44,35,3,2,1,2025-01-01T00:00:37
37,PSO,40,80,11,45,25,40,0,40,2025-01-01T00:00:37
37,SFM,41,79,19,42,19,41,37,4,2025-01-01T00:00:37
37,PSO SFM(Staff all evacuate),34,86,34,41,18,34,27,7,2025-01-01T00:00:37
37,PSO SFM(Staff all assist),35,85,32,41,19,35,35,0,2025-01-01T00:00:37
37,PSO SFM(Half Assist),38,82,27,42,17,38,34,4,2025-01-01T00:00:37
37,PSO SFM(Assist Mobile),42,78,25,42,16,42,35,7,2025-01-01T00:00:37
37,PSO SFM(Assist Elderly),42,78,24,41,15,42,34,8,2025-01-01T00:00:37
37,PSO SFM(Top Evac),45,75,25,37,18,45,38,7,2025-01-01T00:00:37
37,PSO SFM(Avoid Top),36,84,26,42,17,36,36,0,2025-01-01T00:00:37
37,PSO SFM(Zone Sweep),35,85,28,42,17,35,34,1,2025-01-01T00:00:37
37,MFO SFM,25,95,33,44,20,25,21,4,2025-01-01T00:00:37
37,ACO SFM,42,78,21,41,19,42,37,5,2025-01-01T00:00:37
38,Random,3,117,38,44,35,3,2,1,2025-01-01T00:00:38
38,PSO,41,79,12,44,25,41,0,41,2025-01-01T00:00:38
38,SFM,41,79,18,42,19,41,37,4,2025-01-01T00:00:38
38,PSO SFM(Staff all evacuate),36,84,31,42,17,36,28,8,2025-01-01T00:00:38
38,PSO SFM(Staff all assist),36,84,29,41,19,36,36,0,2025-01-01T00:00:38
38,PSO SFM(Half Assist),40,80,26,41,17,40,36,4,2025-01-01T00:00:38
38,PSO SFM(Assist Mobile),42,78,23,42,16,42,35,7,2025-01-01T00:00:38
38,PSO SFM(Assist Elderly),43,77,23,42,14,43,35,8,2025-01-01T00:00:38
38,PSO SFM(Top Evac),46,74,22,38,17,46,38,8,2025-01-01T00:00:38
38,PSO SFM(Avoid Top),36,84,27,41,17,36,36,0,2025-01-01T00:00:38
38,PSO SFM(Zone Sweep),38,82,27,42,17,38,37,1,2025-01-01T00:00:38
38,MFO SFM,25,95,33,44,20,25,21,4,2025-01-01T00:00:38
38,ACO SFM,42,78,19,41,19,42,37,5,2025-01-01T00:00:38
39,Random,3,117,38,45,34,3,2,1,2025-01-01T00:00:39
39,PSO,42,78,13,43,25,42,0,42,2025-01-01T00:00:39
39,SFM,41,79,18,42,19,41,37,4,2025-01-01T00:00:39
39,PSO SFM(Staff all evacuate),36,84,29,43,16,36,28,8,2025-01-01T00:00:39
39,PSO SFM(Staff all assist),38,82,27,41,18,38,38,0,2025-01-01T00:00:39
39,PSO SFM(Half Assist),41,79,24,41,17,41,37,4,2025-01-01T00:00:39
39,PSO SFM(Assist Mobile),44,76,22,41,16,44,37,7,2025-01-01T00:00:39
39,PSO SFM(Assist Elderly),45,75,23,42,14,45,37,8,2025-01-01T00:00:39
39,PSO SFM(Top Evac),47,73,22,38,17,47,39,8,2025-01-01T00:00:39
39,PSO SFM(Avoid Top),36,84,27,41,17,36,36,0,2025-01-01T00:00:39
39,PSO SFM(Zone Sweep),39,81,27,41,17,39,38,1,2025-01-01T00:00:39
39,MFO SFM,26,94,34,43,20,26,22,4,2025-01-01T00:00:39
39,ACO SFM,44,76,20,40,19,44,39,5,2025-01-01T00:00:39
40,Random,3,117,38,45,34,3,2,1,2025-01-01T00:00:40
40,PSO,42,78,13,42,25,42,0,42,2025-01-01T00:00:40
40,SFM,41,79,18,42,19,41,37,4,2025-01-01T00:00:40
40,PSO SFM(Staff all evacuate),36,84,27,43,16,36,28,8,2025-01-01T00:00:40
40,PSO SFM(Staff all assist),39,81,26,41,18,39,39,0,2025-01-01T00:00:40
40,PSO SFM(Half Assist),42,78,25,40,17,42,38,4,2025-01-01T00:00:40
40,PSO SFM(Assist Mobile),45,75,22,40,16,45,38,7,2025-01-01T00:00:40
40,PSO SFM(Assist Elderly),45,75,23,41,14,45,37,8,2025-01-01T00:00:40
40,PSO SFM(Top Evac),48,72,20,38,17,48,40,8,2025-01-01T00:00:40
40,PSO SFM(Avoid Top),36,84,27,40,17,36,36,0,2025-01-01T00:00:40
40,PSO SFM(Zone Sweep),39,81,28,40,17,39,38,1,2025-01-01T00:00:40
40,MFO SFM,27,93,32,43,20,27,23,4,2025-01-01T00:00:40
40,ACO SFM,44,76,19,40,19,44,39,5,2025-01-01T00:00:40
41,Random,3,117,38,45,34,3,2,1,2025-01-01T00:00:41
41,PSO,42,78,12,43,24,42,0,42,2025-01-01T00:00:41
41,SFM,41,79,18,42,19,41,37,4,2025-01-01T00:00:41
41,PSO SFM(Staff all evacuate),38,82,25,43,16,38,30,8,2025-01-01T00:00:41
41,PSO SFM(Staff all assist),41,79,25,42,17,41,41,0,2025-01-01T00:00:41
41,PSO SFM(Half Assist),45,75,24,40,16,45,41,4,2025-01-01T00:00:41
41,PSO SFM(Assist Mobile),48,72,23,41,14,48,40,8,2025-01-01T00:00:41
41,PSO SFM(Assist Elderly),48,72,22,41,14,48,40,8,2025-01-01T00:00:41
41,PSO SFM(Top Evac),50,70,19,38,17,50,42,8,2025-01-01T00:00:41
41,PSO SFM(Avoid Top),37,83,27,40,17,37,37,0,2025-01-01T00:00:41
41,PSO SFM(Zone Sweep),40,80,25,41,16,40,39,1,2025-01-01T00:00:41
41,MFO SFM,28,92,32,43,20,28,24,4,2025-01-01T00:00:41
41,ACO SFM,44,76,19,41,18,44,39,5,2025-01-01T00:00:41
42,Random,3,117,39,44,34,3,2,1,2025-01-01T00:00:42
42,PSO,43,77,12,42,24,43,0,43,2025-01-01T00:00:42
42,SFM,41,79,18,42,19,41,37,4,2025-01-01T00:00:42
42,PSO SFM(Staff all evacuate),38,82,25,43,16,38,30,8,2025-01-01T00:00:42
42,PSO SFM(Staff all assist),41,79,23,42,17,41,41,0,2025-01-01T00:00:42
42,PSO SFM(Half Assist),45,75,23,40,16,45,41,4,2025-01-01T00:00:42
42,PSO SFM(Assist Mobile),49,71,21,41,14,49,41,8,2025-01-01T00:00:42
42,PSO SFM(Assist Elderly),49,71,20,42,13,49,41,8,2025-01-01T00:00:42
42,PSO SFM(Top Evac),52,68,18,38,17,52,44,8,2025-01-01T00:00:42
42,PSO SFM(Avoid Top),37,83,28,39,17,37,37,0,2025-01-01T00:00:42
42,PSO SFM(Zone Sweep),40,80,24,41,16,40,39,1,2025-01-01T00:00:42
42,MFO SFM,28,92,31,43,20,28,24,4,2025-01-01T00:00:42
42,ACO SFM,44,76,17,41,18,44,39,5,2025-01-01T00:00:42
43,Random,3,117,39,44,34,3,2,1,2025-01-01T00:00:43
43,PSO,43,77,12,43,23,43,0,43,2025-01-01T00:00:43
43,SFM,41,79,19,41,19,41,37,4,2025-01-01T00:00:43
43,PSO SFM(Staff all evacuate),38,82,25,44,15,38,30,8,2025-01-01T00:00:43
43,PSO SFM(Staff all assist),43,77,23,41,17,43,43,0,2025-01-01T00:00:43
43,PSO SFM(Half Assist),46,74,22,40,16,46,42,4,2025-01-01T00:00:43
43,PSO SFM(Assist Mobile),51,69,20,42,13,51,43,8,2025-01-01T00:00:43
43,PSO SFM(Assist Elderly),50,70,21,42,12,50,42,8,2025-01-01T00:00:43
43,PSO SFM(Top Evac),53,67,17,38,17,53,45,8,2025-01-01T00:00:43
43,PSO SFM(Avoid Top),40,80,28,39,17,40,40,0,2025-01-01T00:00:43
43,PSO SFM(Zone Sweep),41,79,25,40,16,41,40,1,2025-01-01T00:00:43
43,MFO SFM,29,91,30,43,20,29,25,4,2025-01-01T00:00:43
43,ACO SFM,44,76,18,40,18,44,39,5,2025-01-01T00:00:43
44,Random,3,117,39,44,34,3,2,1,2025-01-01T00:00:44
44,PSO,44,76,12,43,23,44,0,44,2025-01-01T00:00:44
44,SFM,41,79,19,41,19,41,37,4,2025-01-01T00:00:44
44,PSO SFM(Staff all evacuate),39,81,25,42,15,39,31,8,2025-01-01T00:00:44
44,PSO SFM(Staff all assist),43,77,22,41,16,43,43,0,2025-01-01T00:00:44
44,PSO SFM(Half Assist),49,71,19,41,15,49,45,4,2025-01-01T00:00:44
44,PSO SFM(Assist Mobile),53,67,18,41,13,53,45,8,2025-01-01T00:00:44
44,PSO SFM(Assist Elderly),51,69,18,42,12,51,43,8,2025-01-01T00:00:44
44,PSO SFM(Top Evac),53,67,16,38,16,53,45,8,2025-01-01T00:00:44
44,PSO SFM(Avoid Top),41,79,27,41,15,41,41,0,2025-01-01T00:00:44
44,PSO SFM(Zone Sweep),41,79,24,40,16,41,40,1,2025-01-01T00:00:44
44,MFO SFM,29,91,29,43,20,29,25,4,2025-01-01T00:00:44
44,ACO SFM,44,76,18,40,18,44,39,5,2025-01-01T00:00:44
45,Random,3,117,40,43,34,3,2,1,2025-01-01T00:00:45
45,PSO,44,76,12,42,23,44,0,44,2025-01-01T00:00:45
45,SFM,41,79,19,41,19,41,37,4,2025-01-01T00:00:45
45,PSO SFM(Staff all evacuate),40,80,25,43,14,40,31,9,2025-01-01T00:00:45
45,PSO SFM(Staff all assist),45,75,22,41,16,45,45,0,2025-01-01T00:00:45
45,PSO SFM(Half Assist),49,71,19,41,15,49,45,4,2025-01-01T00:00:45
45,PSO SFM(Assist Mobile),53,67,17,41,13,53,45,8,2025-01-01T00:00:45
45,PSO SFM(Assist Elderly),51,69,18,42,11,51,43,8,2025-01-01T00:00:45
45,PSO SFM(Top Evac),53,67,14,39,15,53,45,8,2025-01-01T00:00:45
45,PSO SFM(Avoid Top),41,79,28,41,14,41,41,0,2025-01-01T00:00:45
45,PSO SFM(Zone Sweep),43,77,25,39,16,43,42,1,2025-01-01T00:00:45
45,MFO SFM,29,91,29,43,20,29,25,4,2025-01-01T00:00:45
45,ACO SFM,45,75,19,39,18,45,40,5,2025-01-01T00:00:45
46,Random,3,117,40,44,33,3,2,1,2025-01-01T00:00:46
46,PSO,45,75,12,42,23,45,0,45,2025-01-01T00:00:46
46,SFM,41,79,19,41,19,41,37,4,2025-01-01T00:00:46
46,PSO SFM(Staff all evacuate),40,80,25,43,14,40,31,9,2025-01-01T00:00:46
46,PSO SFM(Staff all assist),45,75,20,42,15,45,45,0,2025-01-01T00:00:46
46,PSO SFM(Half Assist),49,71,18,42,14,49,45,4,2025-01-01T00:00:46
46,PSO SFM(Assist Mobile),56,64,15,41,13,56,48,8,2025-01-01T00:00:46
46,PSO SFM(Assist Elderly),52,68,17,42,11,52,44,8,2025-01-01T00:00:46
46,PSO SFM(Top Evac),54,66,13,39,15,54,46,8,2025-01-01T00:00:46
46,PSO SFM(Avoid Top),42,78,25,42,13,42,42,0,2025-01-01T00:00:46
46,PSO SFM(Zone Sweep),44,76,24,39,16,44,43,1,2025-01-01T00:00:46
46,MFO SFM,29,91,28,43,20,29,25,4,2025-01-01T00:00:46
46,ACO SFM,46,74,19,39,18,46,41,5,2025-01-01T00:00:46
47,Random,3,117,40,45,32,3,2,1,2025-01-01T00:00:47
47,PSO,45,75,12,42,22,45,0,45,2025-01-01T00:00:47
47,SFM,41,79,19,41,19,41,37,4,2025-01-01T00:00:47
47,PSO SFM(Staff all evacuate),42,78,24,43,14,42,33,9,2025-01-01T00:00:47
47,PSO SFM(Staff all assist),46,74,20,42,15,46,46,0,2025-01-01T00:00:47
47,PSO SFM(Half Assist),50,70,15,42,14,50,46,4,2025-01-01T00:00:47
47,PSO SFM(Assist Mobile),56,64,14,40,13,56,48,8,2025-01-01T00:00:47
47,PSO SFM(Assist Elderly),52,68,16,42,11,52,44,8,2025-01-01T00:00:47
47,PSO SFM(Top Evac),55,65,13,41,13,55,47,8,2025-01-01T00:00:47
47,PSO SFM(Avoid Top),44,76,24,42,13,44,44,0,2025-01-01T00:00:47
47,PSO SFM(Zone Sweep),47,73,25,38,16,47,46,1,2025-01-01T00:00:47
47,MFO SFM,30,90,28,43,20,30,26,4,2025-01-01T00:00:47
47,ACO SFM,46,74,19,40,17,46,41,5,2025-01-01T00:00:47
48,Random,3,117,40,46,31,3,2,1,2025-01-01T00:00:48
48,PSO,45,75,12,42,22,45,0,45,2025-01-01T00:00:48
48,SFM,41,79,19,41,19,41,37,4,2025-01-01T00:00:48
48,PSO SFM(Staff all evacuate),42,78,24,42,14,42,33,9,2025-01-01T00:00:48
48,PSO SFM(Staff all assist),49,71,18,42,15,49,49,0,2025-01-01T00:00:48
48,PSO SFM(Half Assist),51,69,16,42,13,51,47,4,2025-01-01T00:00:48
48,PSO SFM(Assist Mobile),56,64,15,39,13,56,48,8,2025-01-01T00:00:48
48,PSO SFM(Assist Elderly),53,67,17,41,11,53,45,8,2025-01-01T00:00:48
48,PSO SFM(Top Evac),57,63,13,41,13,57,49,8,2025-01-01T00:00:48
48,PSO SFM(Avoid Top),46,74,24,44,11,46,46,0,2025-01-01T00:00:48
48,PSO SFM(Zone Sweep),47,73,23,39,15,47,46,1,2025-01-01T00:00:48
48,MFO SFM,30,90,28,43,20,30,26,4,2025-01-01T00:00:48
48,ACO SFM,46,74,18,40,17,46,41,5,2025-01-01T00:00:48
49,Random,3,117,40,46,31,3,2,1,2025-01-01T00:00:49
49,PSO,46,74,12,41,22,46,0,46,2025-01-01T00:00:49
49,SFM,42,78,19,41,19,42,38,4,2025-01-01T00:00:49
49,PSO SFM(Staff all evacuate),44,76,24,42,14,44,34,10,2025-01-01T00:00:49
49,PSO SFM(Staff all assist),49,71,19,41,15,49,49,0,2025-01-01T00:00:49
49,PSO SFM(Half Assist),51,69,17,41,13,51,47,4,2025-01-01T00:00:49
49,PSO SFM(Assist Mobile),56,64,13,38,13,56,48,8,2025-01-01T00:00:49
49,PSO SFM(Assist Elderly),54,66,16,41,11,54,46,8,2025-01-01T00:00:49
49,PSO SFM(Top Evac),58,62,13,40,13,58,50,8,2025-01-01T00:00:49
49,PSO SFM(Avoid Top),48,72,23,44,11,48,47,1,2025-01-01T00:00:49
49,PSO SFM(Zone Sweep),48,72,22,40,14,48,47,1,2025-01-01T00:00:49
49,MFO SFM,30,90,28,43,20,30,26,4,2025-01-01T00:00:49
49,ACO SFM,46,74,17,40,17,46,41,5,2025-01-01T00:00:49
50,Random,3,117,40,46,31,3,2,1,2025-01-01T00:00:50
50,PSO,47,73,12,41,22,47,0,47,2025-01-01T00:00:50
50,SFM,42,78,19,41,19,42,38,4,2025-01-01T00:00:50
50,PSO SFM(Staff all evacuate),45,75,22,42,14,45,35,10,2025-01-01T00:00:50
50,PSO SFM(Staff all assist),49,71,19,40,15,49,49,0,2025-01-01T00:00:50
50,PSO SFM(Half Assist),52,68,17,40,13,52,48,4,2025-01-01T00:00:50
50,PSO SFM(Assist Mobile),57,63,13,39,12,57,49,8,2025-01-01T00:00:50
50,PSO SFM(Assist Elderly),55,65,16,42,10,55,46,9,2025-01-01T00:00:50
50,PSO SFM(Top Evac),58,62,12,40,13,58,50,8,2025-01-01T00:00:50
50,PSO SFM(Avoid Top),48,72,21,45,10,48,47,1,2025-01-01T00:00:50
50,PSO SFM(Zone Sweep),49,71,19,40,14,49,48,1,2025-01-01T00:00:50
50,MFO SFM,30,90,27,43,20,30,26,4,2025-01-01T00:00:50
50,ACO SFM,46,74,17,41,16,46,41,5,2025-01-01T00:00:50
51,Random,3,117,41,45,31,3,2,1,2025-01-01T00:00:51
